Age Group 1,Answer Code,Brand Disposition,Gender,Header,Npd Product Code,NPD Product Code2,Project Code,Project Name,Respondent Number,Response - NET,Response Code,Response Value,Sample Type,SEC Group 1,Submission ID,Variable Name,Weights Random,Weights Random with Booster
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,106,COLOR OF PACKAGING-NET,32901,Makulay yung balot ng produkto / Makulay ang balot / Colorful ang packaging tignan,Random,D,397334888,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,108,FLAVOR-NET,10614,Mukhang masarap kasi  fruit flavor / Mukhang malasang fruit flavor / Mukhang prutas na prutas ang lasa,Random,D,397334902,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,108,SIZE-NET,27103,Malaki / Malaki ang ice cream,Random,D,397334902,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,109,PROMO-NET,63603,May nagpa freetaste sa  school / Magkaroon ng sampling sa school / Libre sa school,Random,D,397331897,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,109,SIZE-NET,27101,Tama sa laki / Tama kasi ang size ng ice cream,Random,D,397331897,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,109,COLOR OF PACKAGING-NET,32901,Makulay yung balot ng produkto / Makulay ang balot / Colorful ang packaging tignan,Random,D,397331897,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,109,FLAVOR-NET,10603,Mukhang masarap ang flavor,Random,D,397331897,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,109,SWEETNESS-NET,11207,Matamis,Random,D,397331897,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,110,PRICE/AFFORDABILITY-NET,34701,Mura,Random,D,397334921,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,110,SIZE-NET,27103,Malaki / Malaki ang ice cream,Random,D,397334921,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,110,COLOR OF PACKAGING-NET,32901,Makulay yung balot ng produkto / Makulay ang balot / Colorful ang packaging tignan,Random,D,397334921,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,112,COLOR OF PRODUCT-NET,29907,Mukhang masarap kasi color fruit,Random,D,397334935,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,112,SIZE-NET,27103,Malaki / Malaki ang ice cream,Random,D,397334935,NPD Trial Reasons,1.53959005,1.554080309
20-29 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,113,FLAVOR-NET,10603,Mukhang masarap ang flavor,Random,C2,397332006,NPD Trial Reasons,0.999383015,0.928926512
20-29 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,113,COLOR OF PACKAGING-NET,32908,Maganda ang balot kasi makulay / Maganda ang balot colorful,Random,C2,397332006,NPD Trial Reasons,0.999383015,0.928926512
20-29 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,113,BRAND IMAGE-NET,48202,Kilala ang pangalan / Kilala ang brand / Kilalang brand kasi Frootees,Random,C2,397332006,NPD Trial Reasons,0.999383015,0.928926512
20-29 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,113,PRICE/AFFORDABILITY-NET,34701,Mura,Random,C2,397332006,NPD Trial Reasons,0.999383015,0.928926512
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,114,COLOR OF PRODUCT-NET,29902,Matingkad ang kulay ng ice cream,Random,D,397332668,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,114,PROMO-NET,63603,May nagpa freetaste sa  school / Magkaroon ng sampling sa school / Libre sa school,Random,D,397332668,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,123,COLOR OF PRODUCT-NET,29901,Makulay ang flavor,Random,D,397330218,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,123,PRICE/AFFORDABILITY-NET,34701,Mura,Random,D,397330218,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,123,AVAILABILITY-NET,36414,Malapit lang ang bilihan / Malapit lang ang bilihan ng ice cream,Random,D,397330218,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,123,COLOR OF PACKAGING-NET,32901,Makulay yung balot ng produkto / Makulay ang balot / Colorful ang packaging tignan,Random,D,397330218,NPD Trial Reasons,1.53959005,1.554080309
30-45 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,130,FLAVOR-NET,10616,Masarap kasi prutas ang flavor / Malasang fruit flavor,Random,D,397678418,NPD Trial Reasons,1.53959005,1.554080309
30-45 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,130,PRICE/AFFORDABILITY-NET,34701,Mura,Random,D,397678418,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,134,COLOR OF PRODUCT-NET,29913,Mukhang malasa yung flavor kasi kulay fruit ang ice cream,Random,D,397678693,NPD Trial Reasons,1.53959005,1.554080309
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,134,PRICE/AFFORDABILITY-NET,34701,Mura,Random,D,397678693,NPD Trial Reasons,1.53959005,1.554080309
13-16 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,172,PROMO-NET,63601,Free taste / Libreng tikim / Sampling / Product test / Nagpa freetaste /,Random,C2,397362765,NPD Trial Reasons,0.999383015,0.928926512
13-16 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,172,FLAVOR-NET,10614,Mukhang masarap kasi  fruit flavor / Mukhang malasang fruit flavor / Mukhang prutas na prutas ang lasa,Random,C2,397362765,NPD Trial Reasons,0.999383015,0.928926512
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,203,TASTINESS-NET,10001,Mukhang masarap,Boosted,D,397914721,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,203,SWEETNESS-NET,11206,Mukhang matamis,Boosted,D,397914721,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,203,PROMO-NET,63613,Libre lang / Free,Boosted,D,397914721,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,204,FLAVOR-NET,10609,Bago ang flavor / Bagong flavor sa Creamline,Boosted,D,397736617,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,204,PRICE/AFFORDABILITY-NET,34701,Mura,Boosted,D,397736617,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,206,TASTINESS-NET,10001,Mukhang masarap,Boosted,D,397914723,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,206,HEALTH & NUTRITION-NET,49404,Mukhang may vitamins / Mukhang may vitamins na kasama kasi Frootees ang tatak,Boosted,D,397914723,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,207,COLOR OF PACKAGING-NET,32902,Maganda kulay ng balot,Boosted,C2,397736636,NPD Trial Reasons,,0.532455942
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,207,FLAVOR-NET,10609,Bago ang flavor / Bagong flavor sa Creamline,Boosted,C2,397736636,NPD Trial Reasons,,0.532455942
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,207,CLOYING-NET,13602,Hindi nakakasawang kainin,Boosted,C2,397736636,NPD Trial Reasons,,0.532455942
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,209,COLOR OF PRODUCT-NET,29902,Matingkad ang kulay ng ice cream,Boosted,D,397914725,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,209,TASTINESS-NET,10001,Mukhang masarap,Boosted,D,397914725,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,209,FLAVOR-NET,10614,Mukhang masarap kasi  fruit flavor / Mukhang malasang fruit flavor / Mukhang prutas na prutas ang lasa,Boosted,D,397914725,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,211,SWEETNESS-NET,11206,Mukhang matamis,Boosted,D,397987527,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,211,TASTINESS-NET,10001,Mukhang masarap,Boosted,D,397987527,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,212,FLAVOR-NET,10609,Bago ang flavor / Bagong flavor sa Creamline,Boosted,D,397960902,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,212,PRICE/AFFORDABILITY-NET,34701,Mura,Boosted,D,397960902,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,213,TASTINESS-NET,10001,Mukhang masarap,Boosted,D,397987540,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,213,SWEETNESS-NET,11206,Mukhang matamis,Boosted,D,397987540,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,213,HEALTH & NUTRITION-NET,49404,Mukhang may vitamins / Mukhang may vitamins na kasama kasi Frootees ang tatak,Boosted,D,397987540,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,214,COLOR OF PACKAGING-NET,32902,Maganda kulay ng balot,Boosted,D,397960921,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,214,PRICE/AFFORDABILITY-NET,34701,Mura,Boosted,D,397960921,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,214,FLAVOR-NET,10604,Malasa ang grapes na flavor,Boosted,D,397960921,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,215,FLAVOR-NET,10603,Mukhang masarap ang flavor,Boosted,D,397987763,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,215,HEALTH & NUTRITION-NET,49404,Mukhang may vitamins / Mukhang may vitamins na kasama kasi Frootees ang tatak,Boosted,D,397987763,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,255,FLAVOR-NET,10618,Nakakatakam ang flavor na watermelon,Boosted,C2,397942973,NPD Trial Reasons,,0.532455942
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,255,COLOR OF PRODUCT-NET,29914,Maganda din po ang kulay niya na pulang pula,Boosted,C2,397942973,NPD Trial Reasons,,0.532455942
13-16 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,256,COLOR OF PACKAGING-NET,32901,Makulay yung balot ng produkto / Makulay ang balot / Colorful ang packaging tignan,Boosted,D,397919316,NPD Trial Reasons,,0.395278648
13-16 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,256,FLAVOR-NET,10614,Mukhang masarap kasi  fruit flavor / Mukhang malasang fruit flavor / Mukhang prutas na prutas ang lasa,Boosted,D,397919316,NPD Trial Reasons,,0.395278648
13-16 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,256,SIZE-NET,27105,Mukhang malaki,Boosted,D,397919316,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,258,BRAND IMAGE-NET,48201,Bago sa paningin,Boosted,D,397943251,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,258,BRAND IMAGE-NET,48202,Kilala ang pangalan / Kilala ang brand / Kilalang brand kasi Frootees,Boosted,D,397943251,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,260,SHARED-NET,46702,Mga classmate / Pinatikim ako ng classmate / Natikman sa classmate kasi nilibre ako,Boosted,D,397943564,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,260,FLAVOR-NET,10605,Fruit flavor,Boosted,D,397943564,NPD Trial Reasons,,0.395278648
30-45 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,261,PRICE/AFFORDABILITY-NET,34701,Mura,Boosted,D,397919321,NPD Trial Reasons,,0.395278648
30-45 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,261,COLOR OF PACKAGING-NET,32905,Attractive ang kulay ng balot,Boosted,D,397919321,NPD Trial Reasons,,0.395278648
30-45 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,261,FLAVOR-NET,10609,Bago ang flavor / Bagong flavor sa Creamline,Boosted,D,397919321,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,263,COLOR OF PACKAGING-NET,32908,Maganda ang balot kasi makulay / Maganda ang balot colorful,Boosted,D,397943971,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,263,SIZE-NET,27103,Malaki / Malaki ang ice cream,Boosted,D,397943971,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,263,HEALTH & NUTRITION-NET,49408,May vitamins kasi Frootees ang may gawa,Boosted,D,397943971,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,264,FLAVOR-NET,10609,Bago ang flavor / Bagong flavor sa Creamline,Boosted,D,397919326,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,264,COLOR OF PACKAGING-NET,32906,Mukhang masarap dahil makulay ang balot,Boosted,D,397919326,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,264,PRICE/AFFORDABILITY-NET,34701,Mura,Boosted,D,397919326,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,266,PRODUCT FORMAT-NET,80201,Frootees po siya na katulad ng biscuit ito naman ay ice cream format lang / Frootees na biscuit siya na ginawang icecream naman,Boosted,D,397945532,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,266,BRAND IMAGE-NET,48201,Bago sa paningin,Boosted,D,397945532,NPD Trial Reasons,,0.395278648
30-45 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,267,FLAVOR-NET,10614,Mukhang masarap kasi  fruit flavor / Mukhang malasang fruit flavor / Mukhang prutas na prutas ang lasa,Boosted,D,397919332,NPD Trial Reasons,,0.395278648
30-45 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,267,PRICE/AFFORDABILITY-NET,34701,Mura,Boosted,D,397919332,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,268,FLAVOR-NET,10614,Mukhang masarap kasi  fruit flavor / Mukhang malasang fruit flavor / Mukhang prutas na prutas ang lasa,Boosted,D,397919337,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,268,PRICE/AFFORDABILITY-NET,34701,Mura,Boosted,D,397919337,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,268,COLOR OF PACKAGING-NET,32901,Makulay yung balot ng produkto / Makulay ang balot / Colorful ang packaging tignan,Boosted,D,397919337,NPD Trial Reasons,,0.395278648
30-45 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,270,PRICE/AFFORDABILITY-NET,34701,Mura,Boosted,D,398009127,NPD Trial Reasons,,0.395278648
30-45 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,270,FLAVOR-NET,10616,Masarap kasi prutas ang flavor / Malasang fruit flavor,Boosted,D,398009127,NPD Trial Reasons,,0.395278648
30-45 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,270,BRAND IMAGE-NET,48202,Kilala ang pangalan / Kilala ang brand / Kilalang brand kasi Frootees,Boosted,D,398009127,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,271,COLOR OF PACKAGING-NET,32904,Naakit sa balot na pula kasi buhay tignan,Boosted,D,398044187,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,274,PRICE/AFFORDABILITY-NET,34701,Mura,Boosted,D,398009146,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,274,COLOR OF PACKAGING-NET,32906,Mukhang masarap dahil makulay ang balot,Boosted,D,398009146,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,275,TASTINESS-NET,10004,Frootees siya na ice cream na curious ako sa lasa,Boosted,D,398044213,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,278,COLOR OF PACKAGING-NET,32901,Makulay yung balot ng produkto / Makulay ang balot / Colorful ang packaging tignan,Boosted,D,398009172,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,278,PRICE/AFFORDABILITY-NET,34701,Mura,Boosted,D,398009172,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,278,FLAVOR-NET,10614,Mukhang masarap kasi  fruit flavor / Mukhang malasang fruit flavor / Mukhang prutas na prutas ang lasa,Boosted,D,398009172,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,279,COLOR OF PACKAGING-NET,32901,Makulay yung balot ng produkto / Makulay ang balot / Colorful ang packaging tignan,Boosted,D,398044236,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,279,COLOR OF PACKAGING-NET,32909,Masaya tingnan ang kulay na pula at violet,Boosted,D,398044236,NPD Trial Reasons,,0.395278648
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,291,PROMO-NET,63603,May nagpa freetaste sa  school / Magkaroon ng sampling sa school / Libre sa school,Boosted,D,397681608,NPD Trial Reasons,,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,291,DESIGN OF PACKAGING -NET,33502,Maganda ang drawing ng balot / Maganda ang design ng balot,Boosted,D,397681608,NPD Trial Reasons,,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,291,BRAND NAME-NET,59101,Frootes ang pangalan / Frootees ang pangalan ng ice cream,Boosted,D,397681608,NPD Trial Reasons,,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,292,FONT-NET,34102,Malaki ang sulat ng pangalan na Frootees Ice Cream / Malaki ang sulat,Boosted,D,397681626,NPD Trial Reasons,,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,292,FLAVOR-NET,10603,Mukhang masarap ang flavor,Boosted,D,397681626,NPD Trial Reasons,,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,292,SIZE-NET,27103,Malaki / Malaki ang ice cream,Boosted,D,397681626,NPD Trial Reasons,,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,293,COLOR OF PACKAGING-NET,32908,Maganda ang balot kasi makulay / Maganda ang balot colorful,Boosted,C2,397681652,NPD Trial Reasons,,0.928926512
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,293,SIZE-NET,27103,Malaki / Malaki ang ice cream,Boosted,C2,397681652,NPD Trial Reasons,,0.928926512
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,293,BRAND IMAGE-NET,48202,Kilala ang pangalan / Kilala ang brand / Kilalang brand kasi Frootees,Boosted,C2,397681652,NPD Trial Reasons,,0.928926512
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,308,FLAVOR-NET,10601,Malasa ang flavor,Boosted,D,397619243,NPD Trial Reasons,,1.554080309
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,308,PRICE/AFFORDABILITY-NET,34701,Mura,Boosted,D,397619243,NPD Trial Reasons,,1.554080309
7-12 y.o.,PRD.0002,,Male,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,308,COLOR OF PACKAGING-NET,32902,Maganda kulay ng balot,Boosted,D,397619243,NPD Trial Reasons,,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,309,FLAVOR-NET,10603,Mukhang masarap ang flavor,Boosted,D,397619265,NPD Trial Reasons,,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,309,COLOR OF PACKAGING-NET,32902,Maganda kulay ng balot,Boosted,D,397619265,NPD Trial Reasons,,1.554080309
7-12 y.o.,PRD.0002,,Female,NPD Trial Reasons,FVL3,FVL3,24-SFIM-C-CS-019,CALCITE,309,FLAVOR-NET,10605,Fruit flavor,Boosted,D,397619265,NPD Trial Reasons,,1.554080309
